PANID,WEEK,UNITS,OUTLET,DOLLARS,IRI_KEY,COLUPC
3313502,1120,1,GR,1.65,653776,33700062405
3313502,1140,1,GR,1.59,653776,33700062405
3313502,1156,1,GR,1.59,653776,33700062405
3318923,1163,1,GR,1.59,653776,33700062405
3321257,1121,1,GR,1.65,653776,33700062405
3325431,1120,1,GR,1.65,653776,33700062405
3333617,1125,1,GR,1.69,653776,33700062405
3338020,1135,1,GR,1.69,653776,33700062405
3340299,1120,1,GR,1.65,653776,33700062405
3340299,1155,1,GR,1.59,653776,33700062405
3345173,1114,1,GR,1.65,653776,33700062405
3345173,1117,1,GR,1.65,653776,33700062405
3345173,1118,1,GR,1.65,653776,33700062405
3345173,1121,1,GR,1.65,653776,33700062405
3345173,1122,1,GR,1.65,653776,33700062405
3345173,1123,1,GR,1.65,653776,33700062405
3345173,1126,1,GR,1.69,653776,33700062405
3345173,1127,1,GR,1.69,653776,33700062405
3345173,1131,1,GR,1.69,653776,33700062405
3345173,1132,1,GR,1.69,653776,33700062405
3345173,1133,1,GR,1.69,653776,33700062405
3345173,1134,1,GR,1.69,653776,33700062405
3345173,1138,1,GR,1.69,653776,33700062405
3345173,1139,1,GR,1.69,653776,33700062405
3345173,1140,1,GR,1.59,653776,33700062405
3345173,1142,1,GR,1.59,653776,33700062405
3345173,1144,1,GR,1.59,653776,33700062405
3345173,1150,1,GR,1.59,653776,33700062405
3345173,1151,1,GR,1.59,653776,33700062405
3345173,1154,1,GR,1.59,653776,33700062405
3345173,1157,1,GR,1.59,653776,33700062405
3345173,1160,1,GR,1.59,653776,33700062405
3345173,1161,1,GR,1.59,653776,33700062405
3345173,1161,1,GR,1.59,653776,33700062405
3345173,1162,1,GR,1.59,653776,33700062405
3345173,1163,1,GR,1.59,653776,33700062405
3345173,1164,1,GR,1.59,653776,33700062405
3347286,1125,1,GR,1.69,653776,33700062405
3352682,1115,1,GR,1.65,653776,33700062405
3355818,1120,1,GR,1.65,653776,33700062405
3355818,1124,1,GR,1.65,653776,33700062405
3355818,1131,1,GR,1.69,653776,33700062405
3371781,1151,1,GR,1.59,653776,33700062405
3376343,1136,1,GR,1.69,653776,33700062405
3377200,1122,2,GR,3.3,653776,33700062405
3381251,1132,1,GR,1.69,653776,33700062405
3398503,1135,1,GR,1.69,653776,33700062405
3398974,1114,1,GR,1.65,653776,33700062405
3398974,1117,1,GR,1.65,653776,33700062405
3398974,1120,1,GR,1.65,653776,33700062405
3398974,1135,1,GR,1.69,653776,33700062405
3398974,1149,1,GR,1.59,653776,33700062405
3401596,1140,1,GR,1.59,653776,33700062405
3800490,1158,1,GR,1.59,653776,33700062405
3812974,1133,1,GR,1.69,653776,33700062405
3813527,1136,1,GR,1.69,653776,33700062405
3820936,1148,1,GR,1.59,653776,33700062405
3824318,1138,2,GR,3.38,653776,33700062405
1101279,1136,2,GR,2.58,213290,35400085300
1101642,1136,2,GR,2.58,213290,35400085300
1102384,1115,1,GR,1.5,213290,35400085300
1102772,1135,2,GR,2.58,213290,35400085300
1103101,1139,1,GR,1.29,213290,35400085300
1103101,1146,1,GR,1.29,213290,35400085300
1103101,1147,1,GR,1.29,213290,35400085300
1103101,1157,3,GR,3.87,213290,35400085300
1103895,1160,1,GR,1.29,213290,35400085300
1103986,1114,1,GR,1.5,213290,35400085300
1104018,1160,3,GR,3.87,213290,35400085300
1104042,1129,2,GR,2.58,213290,35400085300
1104042,1160,3,GR,3.87,213290,35400085300
1104372,1132,2,GR,2.58,213290,35400085300
1104372,1163,3,GR,3.87,213290,35400085300
1105254,1163,4,GR,5.16,213290,35400085300
1105775,1115,3,GR,4.5,213290,35400085300
1106484,1146,1,GR,1.29,213290,35400085300
1106948,1137,2,GR,2.58,213290,35400085300
1107169,1163,3,GR,3.87,213290,35400085300
1107391,1125,2,GR,2.58,213290,35400085300
1107391,1126,1,GR,1.29,213290,35400085300
1107391,1132,1,GR,1.29,213290,35400085300
1107391,1134,1,GR,1.29,213290,35400085300
1107391,1139,1,GR,1.29,213290,35400085300
1108035,1147,1,GR,1.29,213290,35400085300
1109652,1160,3,GR,3.87,213290,35400085300
1109728,1151,1,GR,1.29,213290,35400085300
1112052,1115,1,GR,1.5,213290,35400085300
1112656,1160,2,GR,2.58,213290,35400085300
1113423,1163,3,GR,3.87,213290,35400085300
1113621,1124,1,GR,1.5,213290,35400085300
1113894,1121,1,GR,1.5,213290,35400085300
1113894,1132,2,GR,2.58,213290,35400085300
1113902,1129,3,GR,3.87,213290,35400085300
1113902,1163,2,GR,2.58,213290,35400085300
1114298,1132,1,GR,1.29,213290,35400085300
1114900,1136,1,GR,1.29,213290,35400085300
1114967,1160,3,GR,3.87,213290,35400085300
1115972,1151,1,GR,1.29,213290,35400085300
1116210,1123,2,GR,3,213290,35400085300
1117978,1115,1,GR,1.5,213290,35400085300
1117978,1133,2,GR,2.58,213290,35400085300
1117978,1135,1,GR,1.29,213290,35400085300
1118224,1136,2,GR,2.58,213290,35400085300
1118430,1137,1,GR,1.29,213290,35400085300
1119198,1115,2,GR,3,213290,35400085300
1119610,1127,2,GR,2.58,213290,35400085300
1119644,1119,2,GR,3,213290,35400085300
1119784,1115,2,GR,3,213290,35400085300
1119784,1163,4,GR,5.16,213290,35400085300
1120147,1160,2,GR,2.58,213290,35400085300
1120261,1131,2,GR,2.58,213290,35400085300
1120626,1137,1,GR,1.29,213290,35400085300
1120626,1159,1,GR,1.29,213290,35400085300
1120626,1164,1,GR,1.29,213290,35400085300
1120626,1165,1,GR,1.29,213290,35400085300
1121335,1160,3,GR,3.87,213290,35400085300
1121335,1163,1,GR,1.29,213290,35400085300
1121335,1163,2,GR,2.58,213290,35400085300
1121483,1163,3,GR,3.87,213290,35400085300
1121749,1114,1,GR,1.5,213290,35400085300
1121749,1119,1,GR,1.5,213290,35400085300
1121749,1121,1,GR,1.5,213290,35400085300
1121749,1123,1,GR,1.5,213290,35400085300
1121749,1127,2,GR,2.58,213290,35400085300
1121749,1130,1,GR,1.29,213290,35400085300
1121749,1131,1,GR,1.29,213290,35400085300
1121749,1133,1,GR,1.29,213290,35400085300
1121749,1136,1,GR,1.29,213290,35400085300
1121749,1139,1,GR,1.29,213290,35400085300
1121749,1141,1,GR,1.29,213290,35400085300
1121749,1142,2,GR,2.58,213290,35400085300
1121749,1144,1,GR,1.29,213290,35400085300
1121749,1151,1,GR,1.29,213290,35400085300
1121749,1157,1,GR,1.29,213290,35400085300
1121962,1127,1,GR,1.29,213290,35400085300
1122242,1162,2,GR,2.58,213290,35400085300
1122804,1160,3,GR,3.87,213290,35400085300
1123109,1121,6,GR,9,213290,35400085300
1123109,1129,1,GR,1.29,213290,35400085300
1123109,1163,5,GR,6.45,213290,35400085300
1123760,1127,2,GR,2.58,213290,35400085300
1123760,1165,1,GR,1.29,213290,35400085300
1123760,1165,1,GR,1.29,213290,35400085300
1124610,1135,1,GR,1.29,213290,35400085300
1124628,1160,3,GR,3.87,213290,35400085300
1124677,1115,1,GR,1.5,213290,35400085300
1126268,1128,2,GR,2.58,213290,35400085300
1126482,1160,3,GR,3.87,213290,35400085300
1126599,1160,3,GR,3.87,213290,35400085300
1127241,1136,2,GR,2.58,213290,35400085300
1127449,1128,2,GR,2.58,213290,35400085300
1127449,1163,2,GR,2.58,213290,35400085300
1128074,1123,2,GR,3,213290,35400085300
1128074,1131,4,GR,5.16,213290,35400085300
1128074,1160,2,GR,2.58,213290,35400085300
1128074,1160,1,GR,1.29,213290,35400085300
1128090,1115,3,GR,4.5,213290,35400085300
1128413,1115,1,GR,1.5,213290,35400085300
1128561,1136,2,GR,2.58,213290,35400085300
1128587,1120,4,GR,6,213290,35400085300
1130302,1154,2,GR,2.58,213290,35400085300
1131789,1127,2,GR,2.58,213290,35400085300
1132555,1148,3,GR,3.87,213290,35400085300
1132720,1153,2,GR,2.58,213290,35400085300
1132753,1136,1,GR,1.29,213290,35400085300
1132753,1163,1,GR,1.29,213290,35400085300
1132787,1132,2,GR,2.58,213290,35400085300
1132787,1135,2,GR,2.58,213290,35400085300
1132787,1163,1,GR,1.29,213290,35400085300
1132787,1163,1,GR,1.29,213290,35400085300
1132787,1163,1,GR,1.29,213290,35400085300
1133058,1165,1,GR,1.29,213290,35400085300
1133116,1152,1,GR,1.29,213290,35400085300
1133181,1128,2,GR,2.58,213290,35400085300
1133363,1136,1,GR,1.29,213290,35400085300
1139527,1151,2,GR,2.58,213290,35400085300
1139675,1136,1,GR,1.29,213290,35400085300
1140434,1153,1,GR,1.29,213290,35400085300
1140657,1163,1,GR,1.29,213290,35400085300
1140673,1115,3,GR,4.5,213290,35400085300
1140673,1136,4,GR,5.16,213290,35400085300
1140715,1136,1,GR,1.29,213290,35400085300
1140756,1163,6,GR,7.74,213290,35400085300
1141176,1160,2,GR,2.58,213290,35400085300
1141713,1155,3,GR,3.87,213290,35400085300
1142273,1131,2,GR,2.58,213290,35400085300
1142596,1133,3,GR,3.87,213290,35400085300
1143396,1115,1,GR,1.5,213290,35400085300
1143644,1130,1,GR,1.29,213290,35400085300
1143701,1159,4,GR,5.16,213290,35400085300
1143701,1163,4,GR,5.16,213290,35400085300
1144527,1151,1,GR,1.29,213290,35400085300
1144808,1130,2,GR,2.58,213290,35400085300
1145318,1160,4,GR,5.16,213290,35400085300
1145318,1160,2,GR,2.58,213290,35400085300
1145318,1163,2,GR,2.58,213290,35400085300
1145763,1160,2,GR,2.58,213290,35400085300
1146563,1157,1,GR,1.29,213290,35400085300
1146720,1132,1,GR,1.29,213290,35400085300
1147397,1160,2,GR,2.58,213290,35400085300
1150102,1157,3,GR,3.87,213290,35400085300
1150854,1160,3,GR,3.87,213290,35400085300
1152553,1163,1,GR,1.29,213290,35400085300
1180554,1151,1,GR,1.29,213290,35400085300
1180612,1155,3,GR,3.87,213290,35400085300
1181453,1115,1,GR,1.5,213290,35400085300
1182634,1123,2,GR,3,213290,35400085300
1182634,1129,2,GR,2.58,213290,35400085300
1182634,1130,2,GR,2.58,213290,35400085300
1182634,1155,3,GR,3.87,213290,35400085300
1182634,1157,1,GR,1.29,213290,35400085300
1182634,1157,1,GR,1.29,213290,35400085300
1182634,1162,1,GR,1.29,213290,35400085300
1182667,1147,1,GR,1.29,213290,35400085300
1182667,1151,1,GR,1.29,213290,35400085300
1182667,1154,1,GR,1.29,213290,35400085300
1182667,1159,1,GR,1.29,213290,35400085300
1183095,1129,4,GR,5.16,213290,35400085300
1183095,1129,2,GR,2.58,213290,35400085300
1183095,1132,2,GR,2.58,213290,35400085300
1183095,1139,8,GR,10.32,213290,35400085300
1183095,1151,4,GR,5.16,213290,35400085300
1183095,1160,3,GR,3.87,213290,35400085300
1183475,1136,1,GR,1.29,213290,35400085300
1183541,1143,1,GR,1.29,213290,35400085300
1184069,1136,2,GR,2.58,213290,35400085300
1184069,1151,1,GR,1.29,213290,35400085300
1184432,1129,2,GR,2.58,213290,35400085300
1186122,1115,1,GR,1.5,213290,35400085300
1186346,1136,1,GR,1.29,213290,35400085300
1186858,1129,1,GR,1.29,213290,35400085300
1187922,1133,2,GR,2.58,213290,35400085300
1187922,1136,2,GR,2.58,213290,35400085300
1187922,1145,1,GR,1.29,213290,35400085300
1188151,1135,1,GR,1.29,213290,35400085300
1188151,1163,1,GR,1.29,213290,35400085300
1189795,1163,3,GR,3.87,213290,35400085300
1191353,1136,2,GR,2.58,213290,35400085300
1191353,1149,3,GR,3.87,213290,35400085300
1191353,1161,3,GR,3.87,213290,35400085300
1191528,1123,2,GR,3,213290,35400085300
1191528,1129,4,GR,5.16,213290,35400085300
1191528,1160,3,GR,3.87,213290,35400085300
1192435,1136,1,GR,1.29,213290,35400085300
1193003,1115,3,GR,4.5,213290,35400085300
1193003,1149,3,GR,3.87,213290,35400085300
1193003,1157,3,GR,3.87,213290,35400085300
1193003,1163,3,GR,3.87,213290,35400085300
1193011,1115,2,GR,3,213290,35400085300
1193011,1132,2,GR,2.58,213290,35400085300
1193011,1136,2,GR,2.58,213290,35400085300
1193631,1153,3,GR,3.87,213290,35400085300
1193631,1157,3,GR,3.87,213290,35400085300
1194266,1141,2,GR,2.58,213290,35400085300
1194266,1144,2,GR,2.58,213290,35400085300
1194266,1149,3,GR,3.87,213290,35400085300
1194266,1153,2,GR,2.58,213290,35400085300
1194266,1157,2,GR,2.58,213290,35400085300
1195248,1115,1,GR,1.5,213290,35400085300
1196287,1133,3,GR,3.87,213290,35400085300
1196287,1147,3,GR,3.87,213290,35400085300
1196287,1150,2,GR,2.58,213290,35400085300
1196287,1150,1,GR,1.29,213290,35400085300
1196857,1154,1,GR,1.29,213290,35400085300
1197467,1126,3,GR,3.87,213290,35400085300
1198051,1159,1,GR,1.29,213290,35400085300
1198143,1115,3,GR,4.5,213290,35400085300
1198143,1136,3,GR,3.87,213290,35400085300
1198168,1124,2,GR,3,213290,35400085300
1198325,1162,3,GR,3.87,213290,35400085300
1198523,1165,2,GR,2.58,213290,35400085300
1199331,1163,3,GR,3.87,213290,35400085300
1199919,1160,3,GR,3.87,213290,35400085300
1199919,1163,2,GR,2.58,213290,35400085300
1199919,1163,1,GR,1.29,213290,35400085300
1200550,1114,2,GR,3,213290,35400085300
1200550,1115,2,GR,3,213290,35400085300
1200931,1151,2,GR,2.58,213290,35400085300
1201160,1136,2,GR,2.58,213290,35400085300
1201699,1129,1,GR,1.29,213290,35400085300
1201699,1160,1,GR,1.29,213290,35400085300
1202515,1163,1,GR,1.29,213290,35400085300
1202952,1123,2,GR,3,213290,35400085300
1203711,1163,2,GR,2.58,213290,35400085300
1204750,1127,2,GR,2.58,213290,35400085300
1204776,1115,1,GR,1.5,213290,35400085300
1204776,1116,2,GR,3,213290,35400085300
1205641,1115,1,GR,1.5,213290,35400085300
1206680,1164,1,GR,1.29,213290,35400085300
1207043,1154,1,GR,1.29,213290,35400085300
1208538,1160,2,GR,2.58,213290,35400085300
1210799,1160,3,GR,3.87,213290,35400085300
1210963,1160,3,GR,3.87,213290,35400085300
1212076,1127,2,GR,2.58,213290,35400085300
1212555,1115,1,GR,1.5,213290,35400085300
1212555,1161,1,GR,1.29,213290,35400085300
1213173,1163,1,GR,1.29,213290,35400085300
1213397,1129,4,GR,5.16,213290,35400085300
1213405,1115,2,GR,3,213290,35400085300
1213405,1129,1,GR,1.29,213290,35400085300
1213611,1135,2,GR,2.58,213290,35400085300
1213660,1115,1,GR,1.5,213290,35400085300
1213660,1136,2,GR,2.58,213290,35400085300
1214338,1135,3,GR,3.87,213290,35400085300
1214692,1127,2,GR,2.58,213290,35400085300
1214692,1145,1,GR,1.29,213290,35400085300
1214692,1154,1,GR,1.29,213290,35400085300
1215434,1163,3,GR,3.87,213290,35400085300
1215483,1132,2,GR,2.58,213290,35400085300
1215483,1136,3,GR,3.87,213290,35400085300
1215483,1163,2,GR,2.58,213290,35400085300
1215723,1115,1,GR,1.5,213290,35400085300
1215855,1151,2,GR,2.58,213290,35400085300
1215947,1128,1,GR,1.29,213290,35400085300
1215947,1131,1,GR,1.29,213290,35400085300
1215947,1139,2,GR,2.58,213290,35400085300
1215947,1157,2,GR,2.58,213290,35400085300
1215947,1160,1,GR,1.29,213290,35400085300
1217000,1115,1,GR,1.5,213290,35400085300
1217117,1127,1,GR,1.29,213290,35400085300
1217638,1129,2,GR,2.58,213290,35400085300
1217638,1157,3,GR,3.87,213290,35400085300
1217646,1141,1,GR,1.29,213290,35400085300
1217653,1127,2,GR,2.58,213290,35400085300
1218636,1114,2,GR,3,213290,35400085300
1218636,1130,1,GR,1.29,213290,35400085300
1218636,1150,3,GR,3.87,213290,35400085300
1218636,1150,1,GR,1.29,213290,35400085300
1219949,1161,3,GR,3.87,213290,35400085300
1220020,1135,1,GR,1.29,213290,35400085300
1220285,1125,2,GR,2.58,213290,35400085300
1220285,1137,2,GR,2.58,213290,35400085300
1220467,1128,1,GR,1.29,213290,35400085300
1220699,1132,2,GR,2.58,213290,35400085300
1223610,1163,4,GR,5.16,213290,35400085300
1224568,1163,2,GR,2.58,213290,35400085300
1224980,1129,2,GR,2.58,213290,35400085300
1225110,1123,2,GR,3,213290,35400085300
1225300,1123,2,GR,3,213290,35400085300
1225300,1125,2,GR,2.58,213290,35400085300
1225300,1145,2,GR,2.58,213290,35400085300
1225300,1163,1,GR,1.29,213290,35400085300
1225300,1164,3,GR,3.87,213290,35400085300
1225573,1128,1,GR,1.29,213290,35400085300
1225573,1135,2,GR,2.58,213290,35400085300
1226019,1136,3,GR,3.87,213290,35400085300
1226068,1129,2,GR,2.58,213290,35400085300
1226068,1132,1,GR,1.29,213290,35400085300
1226589,1131,1,GR,1.29,213290,35400085300
1226845,1136,2,GR,2.58,213290,35400085300
1227017,1132,2,GR,2.58,213290,35400085300
1227702,1151,2,GR,2.58,213290,35400085300
1228015,1115,1,GR,1.5,213290,35400085300
1228015,1163,2,GR,2.58,213290,35400085300
1228106,1127,2,GR,2.58,213290,35400085300
1228270,1136,2,GR,2.58,213290,35400085300
1228338,1136,2,GR,2.58,213290,35400085300
1228338,1160,3,GR,3.87,213290,35400085300
1228965,1127,2,GR,2.58,213290,35400085300
1229500,1118,3,GR,4.5,213290,35400085300
1229500,1128,3,GR,3.87,213290,35400085300
1229500,1136,2,GR,2.58,213290,35400085300
1229500,1138,2,GR,2.58,213290,35400085300
1229500,1154,3,GR,3.87,213290,35400085300
1230847,1134,2,GR,2.58,213290,35400085300
1231951,1115,1,GR,1.5,213290,35400085300
1232082,1160,3,GR,3.87,213290,35400085300
1232223,1129,4,GR,5.16,213290,35400085300
1232355,1163,3,GR,3.87,213290,35400085300
1232561,1136,2,GR,2.58,213290,35400085300
1232561,1149,2,GR,2.58,213290,35400085300
1232561,1149,1,GR,1.29,213290,35400085300
1232561,1160,6,GR,7.74,213290,35400085300
1232694,1163,3,GR,3.87,213290,35400085300
1232702,1114,2,GR,3,213290,35400085300
1233130,1115,3,GR,4.5,213290,35400085300
1233130,1159,3,GR,3.87,213290,35400085300
1233130,1163,4,GR,5.16,213290,35400085300
1242511,1136,3,GR,3.87,213290,35400085300
1243782,1115,3,GR,4.5,213290,35400085300
1243816,1115,4,GR,6,213290,35400085300
1243816,1129,4,GR,5.16,213290,35400085300
1243816,1136,4,GR,5.16,213290,35400085300
1244160,1115,3,GR,4.5,213290,35400085300
1244822,1127,2,GR,2.58,213290,35400085300
1244822,1156,3,GR,3.87,213290,35400085300
1244947,1129,4,GR,5.16,213290,35400085300
1244947,1136,4,GR,5.16,213290,35400085300
1245894,1115,1,GR,1.5,213290,35400085300
1245894,1129,1,GR,1.29,213290,35400085300
1245894,1138,3,GR,3.87,213290,35400085300
1245928,1131,1,GR,1.29,213290,35400085300
1246066,1115,1,GR,1.5,213290,35400085300
1246348,1135,2,GR,2.58,213290,35400085300
1246348,1162,3,GR,3.87,213290,35400085300
1246876,1115,2,GR,3,213290,35400085300
1246876,1123,2,GR,3,213290,35400085300
1246876,1162,3,GR,3.87,213290,35400085300
1247221,1160,2,GR,2.58,213290,35400085300
1247437,1135,3,GR,3.87,213290,35400085300
1247825,1130,1,GR,1.29,213290,35400085300
1248740,1129,2,GR,2.58,213290,35400085300
1249458,1136,2,GR,2.58,213290,35400085300
1300699,1115,2,GR,3,213290,35400085300
1300699,1136,1,GR,1.29,213290,35400085300
1301853,1115,1,GR,1.5,213290,35400085300
1302067,1163,1,GR,1.29,213290,35400085300
1302240,1121,1,GR,1.5,213290,35400085300
1302323,1136,3,GR,3.87,213290,35400085300
1302562,1160,3,GR,3.87,213290,35400085300
1302596,1136,4,GR,5.16,213290,35400085300
1302596,1144,2,GR,2.58,213290,35400085300
1302596,1153,2,GR,2.58,213290,35400085300
1302596,1161,2,GR,2.58,213290,35400085300
1302687,1129,2,GR,2.58,213290,35400085300
1303024,1163,1,GR,1.29,213290,35400085300
1303156,1116,3,GR,4.5,213290,35400085300
1303156,1125,2,GR,2.58,213290,35400085300
1303156,1153,2,GR,2.58,213290,35400085300
1303230,1160,3,GR,3.87,213290,35400085300
1303289,1127,2,GR,2.58,213290,35400085300
1303487,1141,1,GR,1.29,213290,35400085300
1303750,1115,2,GR,3,213290,35400085300
1303750,1135,2,GR,2.58,213290,35400085300
1303776,1129,2,GR,2.58,213290,35400085300
1305144,1127,2,GR,2.58,213290,35400085300
1305144,1128,2,GR,2.58,213290,35400085300
1305144,1136,1,GR,1.29,213290,35400085300
1305334,1163,2,GR,2.58,213290,35400085300
1305524,1115,1,GR,1.5,213290,35400085300
1305524,1127,1,GR,1.29,213290,35400085300
1305524,1135,1,GR,1.29,213290,35400085300
1305524,1138,2,GR,2.58,213290,35400085300
1305524,1144,1,GR,1.29,213290,35400085300
1305524,1147,1,GR,1.29,213290,35400085300
1305912,1131,2,GR,2.58,213290,35400085300
1305912,1149,3,GR,3.87,213290,35400085300
1306399,1152,1,GR,1.29,213290,35400085300
1306720,1142,1,GR,1.29,213290,35400085300
1307066,1163,3,GR,3.87,213290,35400085300
1307355,1130,1,GR,1.29,213290,35400085300
1307421,1151,1,GR,1.29,213290,35400085300
1307421,1151,1,GR,1.29,213290,35400085300
1307421,1161,2,GR,2.58,213290,35400085300
1307421,1163,2,GR,2.58,213290,35400085300
1307447,1137,2,GR,2.58,213290,35400085300
1307447,1150,2,GR,2.58,213290,35400085300
1307678,1119,1,GR,1.5,213290,35400085300
1307678,1127,2,GR,2.58,213290,35400085300
1307868,1132,2,GR,2.58,213290,35400085300
1307868,1148,1,GR,1.29,213290,35400085300
1308304,1129,2,GR,2.58,213290,35400085300
1308320,1128,2,GR,2.58,213290,35400085300
1308635,1115,1,GR,1.5,213290,35400085300
1309146,1147,1,GR,1.29,213290,35400085300
1309369,1163,1,GR,1.29,213290,35400085300
1309690,1115,3,GR,4.5,213290,35400085300
1309740,1114,2,GR,3,213290,35400085300
1309765,1135,2,GR,2.58,213290,35400085300
1309989,1115,1,GR,1.5,213290,35400085300
1309989,1136,2,GR,2.58,213290,35400085300
1309989,1163,1,GR,1.29,213290,35400085300
1310631,1129,1,GR,1.29,213290,35400085300
1310680,1114,3,GR,4.5,213290,35400085300
1310680,1129,3,GR,3.87,213290,35400085300
1310680,1132,4,GR,5.16,213290,35400085300
1310680,1136,3,GR,3.87,213290,35400085300
1310680,1160,3,GR,3.87,213290,35400085300
1310961,1115,2,GR,3,213290,35400085300
